1	52	747	15	9000
2	77	619	22	9000
3	280	824	34	9000
4	26	574	27	9000
5	83	497	42	11000
6	451	996	6	9000
7	433	993	46	9000
8	309	968	9	9000
9	57	999	36	9000
10	176	572	10	11000
11	55	595	50	9000
12	5	723	22	9000
13	427	970	8	9000
14	158	994	26	9000
15	532	945	50	11000
16	230	975	50	9000
17	1	774	31	9000
18	82	842	21	9000
19	327	919	10	9000
20	155	647	33	11000
21	327	992	50	9000
22	401	948	18	9000
23	34	748	7	9000
24	327	896	50	9000
25	432	895	10	11000
26	308	942	30	9000
27	179	924	36	9000
28	456	992	50	9000
29	278	821	12	9000
30	601	993	14	11000
31	2	750	28	9000
32	76	850	38	9000
33	5	548	9	9000
34	352	917	50	9000
35	609	992	29	11000
36	128	725	18	9000
37	226	975	50	9000
38	227	969	50	9000
39	352	968	50	9000
40	328	820	35	11000
41	255	867	43	9000
42	358	975	21	9000
43	331	974	34	9000
44	131	871	46	9000
45	353	770	21	11000
46	28	670	46	9000
47	378	950	4	9000
48	277	975	43	9000
49	130	771	45	9000
50	153	569	8	11000
51	201	744	50	9000
52	203	899	20	9000
53	453	994	18	9000
54	2	667	48	9000
55	505	950	28	11000
56	451	998	25	9000
57	326	897	5	9000
58	184	794	16	9000
59	404	942	12	9000
60	154	568	9	11000
61	127	742	50	9000
62	332	993	43	9000
63	255	943	50	9000
64	456	997	37	9000
65	257	649	20	11000
66	51	900	45	9000
67	30	744	28	9000
68	332	874	48	9000
69	329	947	32	9000
70	184	643	45	11000
71	6	700	50	9000
72	333	892	50	9000
73	252	995	12	9000
74	230	871	18	9000
75	527	919	4	11000
76	106	746	50	9000
77	226	793	27	9000
78	128	898	36	9000
79	427	998	50	9000
80	179	574	31	11000
81	54	874	25	9000
82	4	667	37	9000
83	283	817	29	9000
84	109	874	47	9000
85	483	899	8	11000
86	453	995	29	9000
87	376	971	50	9000
88	429	969	49	9000
89	359	948	32	9000
90	234	623	50	11000
91	31	646	26	9000
92	77	646	50	9000
93	252	800	11	9000
94	158	917	14	9000
95	584	998	50	11000
96	326	898	36	9000
97	383	949	16	9000
98	428	970	38	9000
99	382	994	50	9000
100	307	773	12	11000
101	258	874	20	9000
102	301	924	50	9000
103	403	974	50	9000
104	376	995	11	9000
105	306	692	27	11000
106	401	995	40	9000
107	178	824	39	9000
108	432	994	28	9000
109	154	818	23	9000
110	558	968	12	11000
111	107	867	50	9000
112	1	921	29	9000
113	6	825	16	9000
114	28	968	50	9000
115	382	897	33	11000
116	253	918	12	9000
117	157	795	47	9000
118	226	992	50	9000
119	427	992	34	9000
120	278	749	30	11000
121	281	868	49	9000
122	132	922	43	9000
123	126	773	11	9000
124	101	844	43	9000
125	581	970	45	11000
126	455	996	19	9000
127	105	649	17	9000
128	381	948	37	9000
129	126	696	50	9000
130	505	895	23	11000
131	153	746	10	9000
132	109	849	43	9000
133	405	994	13	9000
134	382	975	33	9000
135	158	550	18	11000
136	253	868	17	9000
137	159	724	26	9000
138	83	824	42	9000
139	306	892	30	9000
140	353	867	9	11000
141	108	949	50	9000
142	177	969	50	9000
143	30	925	1	9000
144	76	821	50	9000
145	359	868	10	11000
146	402	971	42	9000
147	127	919	33	9000
148	177	775	13	9000
149	51	846	40	9000
150	84	522	50	11000
151	78	969	50	9000
152	409	942	50	9000
153	332	921	50	9000
154	132	917	50	9000
155	282	798	50	11000
156	282	918	8	9000
157	382	922	25	9000
158	204	999	50	9000
159	253	950	50	9000
160	205	724	15	11000
161	81	819	25	9000
162	358	972	50	9000
163	353	921	15	9000
164	331	899	50	9000
165	54	493	38	11000
166	134	868	27	9000
167	401	949	6	9000
168	354	945	8	9000
169	184	992	50	9000
170	6	398	5	11000
171	226	975	39	9000
172	226	995	4	9000
173	402	942	12	9000
174	6	767	41	9000
175	526	1000	50	11000
176	306	998	20	9000
177	7	992	28	9000
178	104	747	50	9000
179	8	824	1	9000
180	609	998	47	11000
181	127	1000	32	9000
182	278	844	20	9000
183	306	848	50	9000
184	451	996	50	9000
185	532	975	31	11000
186	403	968	39	9000
187	276	900	7	9000
188	156	972	50	9000
189	358	893	21	9000
190	557	944	34	11000
191	329	899	30	9000
192	357	975	44	9000
193	178	972	45	9000
194	426	996	50	9000
195	530	925	36	11000
196	126	772	9	9000
197	83	672	28	9000
198	79	994	23	9000
199	183	798	43	9000
200	459	971	46	11000
201	407	999	15	9000
202	452	997	28	9000
203	381	942	28	9000
204	229	793	14	9000
205	309	775	8	11000
206	156	775	38	9000
207	32	667	50	9000
208	231	950	14	9000
209	152	867	14	9000
210	579	994	37	11000
211	253	969	29	9000
212	31	670	39	9000
213	227	872	32	9000
214	103	922	25	9000
215	427	923	50	11000
216	330	969	50	9000
217	152	871	26	9000
218	280	823	10	9000
219	4	725	6	9000
220	506	1000	43	11000
221	131	917	44	9000
222	354	923	19	9000
223	204	848	17	9000
224	1	593	42	9000
225	277	768	32	11000
226	257	1000	28	9000
227	53	718	50	9000
228	259	871	39	9000
229	52	769	15	9000
230	309	742	30	11000
231	126	725	5	9000
232	58	647	26	9000
233	459	993	45	9000
234	226	1000	50	9000
235	182	700	7	11000
236	308	845	48	9000
237	227	822	41	9000
238	302	898	38	9000
239	253	842	43	9000
240	55	550	44	11000
241	309	999	36	9000
242	377	918	43	9000
243	377	1000	41	9000
244	129	873	3	9000
245	530	992	49	11000
246	183	992	15	9000
247	234	993	50	9000
248	6	820	50	9000
249	428	993	45	9000
