1	233	892	50	9000
2	276	848	42	9000
3	428	970	13	9000
4	404	974	14	9000
5	430	893	7	11000
6	302	998	23	9000
7	26	825	50	9000
8	431	992	50	9000
9	303	920	16	9000
10	304	795	50	11000
11	277	920	39	9000
12	432	974	33	9000
13	133	748	6	9000
14	426	973	22	9000
15	30	446	15	11000
16	358	944	5	9000
17	331	922	50	9000
18	156	819	6	9000
19	452	999	7	9000
20	526	919	10	11000
21	180	971	36	9000
22	280	825	9	9000
23	327	899	46	9000
24	334	924	49	9000
25	158	625	39	11000
26	354	893	34	9000
27	328	993	27	9000
28	207	774	50	9000
29	6	822	11	9000
30	383	767	11	11000
31	177	847	11	9000
32	30	800	24	9000
33	6	971	21	9000
34	276	818	18	9000
35	480	917	11	11000
36	155	794	50	9000
37	326	968	40	9000
38	152	846	44	9000
39	52	672	34	9000
40	533	948	44	11000
41	183	797	26	9000
42	355	950	50	9000
43	405	973	28	9000
44	284	946	38	9000
45	459	970	43	11000
46	151	897	50	9000
47	105	897	46	9000
48	154	749	27	9000
49	207	998	50	9000
50	253	694	45	11000
51	454	997	17	9000
52	305	1000	34	9000
53	51	945	9	9000
54	377	948	33	9000
55	58	518	50	11000
56	352	996	28	9000
57	426	996	43	9000
58	28	943	34	9000
59	78	842	13	9000
60	532	996	50	11000
61	79	895	6	9000
62	107	819	30	9000
63	283	968	24	9000
64	259	970	50	9000
65	531	994	26	11000
66	433	967	6	9000
67	183	992	12	9000
68	32	717	25	9000
69	209	869	13	9000
70	384	898	39	11000
71	34	900	9	9000
72	308	946	47	9000
73	306	1000	18	9000
74	255	821	15	9000
75	332	724	50	11000
76	102	773	27	9000
77	156	995	41	9000
78	29	821	43	9000
79	409	969	50	9000
80	156	675	46	11000
81	253	872	22	9000
82	8	568	50	9000
83	55	924	4	9000
84	309	996	44	9000
85	2	518	29	11000
86	54	745	2	9000
87	7	998	50	9000
88	32	624	28	9000
89	459	995	32	9000
90	508	896	50	11000
91	177	718	50	9000
92	280	871	32	9000
93	33	747	50	9000
94	228	870	50	9000
95	81	574	47	11000
96	56	899	26	9000
97	332	923	50	9000
98	184	774	49	9000
99	57	623	22	9000
100	458	948	12	11000
101	353	973	8	9000
102	54	593	23	9000
103	31	944	30	9000
104	454	997	50	9000
105	54	475	39	11000
106	28	692	35	9000
107	104	968	47	9000
108	254	999	13	9000
109	133	719	27	9000
110	327	792	50	11000
111	409	972	48	9000
112	352	1000	4	9000
113	56	598	15	9000
114	404	949	20	9000
115	359	842	24	11000
116	52	697	33	9000
117	129	842	18	9000
118	105	796	47	9000
119	5	919	25	9000
120	377	774	50	11000
121	207	994	50	9000
122	177	993	10	9000
123	4	892	44	9000
124	384	943	13	9000
125	484	897	22	11000
126	255	820	47	9000
127	77	697	22	9000
128	359	949	50	9000
129	128	867	29	9000
130	458	942	36	11000
131	8	943	30	9000
132	228	847	40	9000
133	34	875	45	9000
134	83	999	3	9000
135	59	467	9	11000
136	333	968	50	9000
137	78	700	50	9000
138	32	892	46	9000
139	101	745	19	9000
140	483	969	41	11000
141	84	850	46	9000
142	81	667	31	9000
143	457	992	50	9000
144	277	950	28	9000
145	130	547	31	11000
146	276	923	27	9000
147	457	992	21	9000
148	131	819	19	9000
149	379	949	41	9000
150	207	617	27	11000
151	202	947	47	9000
152	303	842	10	9000
153	26	673	50	9000
154	456	993	40	9000
155	232	719	46	11000
156	402	997	23	9000
