1	353	924	28	9000
2	280	946	17	9000
3	27	571	50	9000
4	427	996	23	9000
5	31	422	50	11000
6	333	993	11	9000
7	430	1000	39	9000
8	130	718	18	9000
9	80	793	7	9000
10	431	819	50	11000
11	359	900	41	9000
12	281	942	50	9000
13	202	996	50	9000
14	326	867	16	9000
15	77	596	14	11000
16	306	925	50	9000
17	458	996	15	9000
18	430	995	22	9000
19	4	892	22	9000
20	207	647	13	11000
21	226	820	24	9000
22	334	948	50	9000
23	128	974	34	9000
24	382	945	38	9000
25	581	970	48	11000
26	133	720	9	9000
27	7	769	50	9000
28	255	818	50	9000
29	132	918	48	9000
30	481	999	8	11000
31	131	970	48	9000
32	457	998	16	9000
33	109	896	9	9000
34	454	998	16	9000
35	353	797	48	11000
36	381	922	3	9000
37	127	945	34	9000
38	379	973	47	9000
39	79	847	15	9000
40	277	717	11	11000
41	151	918	32	9000
42	307	873	22	9000
43	202	917	14	9000
44	382	974	7	9000
45	581	974	37	11000
46	408	970	18	9000
47	304	875	50	9000
48	259	972	31	9000
49	206	822	28	9000
50	580	995	50	11000
51	29	897	50	9000
52	77	744	41	9000
53	283	968	36	9000
54	128	768	31	9000
55	54	496	18	11000
56	205	769	20	9000
57	308	898	18	9000
58	32	995	34	9000
59	101	850	20	9000
60	230	622	15	11000
61	231	997	11	9000
62	106	874	9	9000
63	428	1000	36	9000
64	429	994	22	9000
65	281	717	13	11000
66	430	969	21	9000
67	278	972	28	9000
68	206	769	35	9000
69	9	673	45	9000
70	309	799	43	11000
71	82	650	50	9000
72	4	774	25	9000
73	101	844	7	9000
74	208	747	50	9000
75	555	947	2	11000
76	134	921	16	9000
77	431	968	2	9000
78	128	694	48	9000
79	1	698	15	9000
80	451	873	50	11000
81	382	921	8	9000
82	352	970	10	9000
83	82	745	39	9000
84	403	972	14	9000
85	353	748	35	11000
86	457	999	24	9000
87	402	945	31	9000
88	304	995	19	9000
89	408	996	44	9000
90	151	625	6	11000
91	231	774	50	9000
92	409	968	41	9000
93	279	874	47	9000
94	30	749	45	9000
95	153	569	8	11000
96	279	870	50	9000
97	203	868	37	9000
98	4	792	16	9000
99	357	998	7	9000
100	581	971	48	11000
101	332	925	21	9000
102	353	948	50	9000
103	52	646	27	9000
104	31	823	28	9000
105	178	671	42	11000
106	134	673	31	9000
107	332	870	8	9000
108	252	848	50	9000
109	157	696	29	9000
110	501	950	48	11000
111	84	696	25	9000
